"hhid","pub_lat_mod","pub_lon_mod"
"004e93d7552248ed95d8bc3ec21bdbdb",1.70041382312775,33.6885223388672
"0071da69d26d4b29a8f9d29d458e68cf",2.53281831741333,32.9238014221191
"008071c371724fe49a5bb047472df87f",1.66368937492371,33.967887878418
"00854d05d4f044c985ffce60c1b514c2",0.0584137737751007,29.9493350982666
"00858c2384184dc3bfc800550a6c8cb5",2.42460131645203,32.851692199707
"008ffc050d4e47c7920e9c7c2e35887a",2.93800330162048,33.298511505127
"00a09aedb8c049aa8364d377c26c5f81",1.87109577655792,33.1275825500488
"00a68f13f97141199e9fda8aacbccc8d",-0.471200257539749,31.3637866973877
"00bbd034f88649bc980b091d4a5af645",0.385524690151215,32.9728240966797
"00db391b5a9a4ef0954f50f148069c46",0.711598098278046,33.6848335266113
"00e23121bad94719bff27f93646437b3",2.47238349914551,31.0622043609619
"00eb1114df14443a9effe1db5343435d",0.552687466144562,31.3820266723633
"00f1eb71d428408f888b058a8e8664fe",0.000976596027612686,31.7997989654541
"0101511a1da74f35b4fb8fd0c2cf8e69",1.21705257892609,34.102123260498
"0103050b934841289df128242538e3ea",1.84558916091919,34.7231597900391
"01152e19bbdd4744a712260121f34bf7",0.369484096765518,32.7745628356934
"0125c97b154d4f249c07f630cd52a102",1.25669682025909,34.356632232666
"0130f7b8553e41139cc871d924491db2",2.15202903747559,32.5299224853516
"01474a4d9efd4b8190c37f5fba89a005",0.363184720277786,32.6816177368164
"01483c3751964ad2842b6e4a8b6edcdd",0.35821470618248,30.0851936340332
"014de44f6ef44053a6742d1db80fe516",1.23299014568329,33.331226348877
"015b2f40827d4d70a5aa4ac958235a78",0.290218412876129,32.2756652832031
"0192be21a93d4c2d83997fb6dc1c3ea6",0.390713512897491,32.0738220214844
"01946faa112841669f992ad1c026ddb6",2.44895696640015,34.4908790588379
"01c14a909dd54c2088fe1b32e84ae2ec",0.402623325586319,32.0810546875
"01c6b5639280472aa1dbfea2b7c10c24",-0.227396413683891,30.4021682739258
"01dfba97dd29447f9a82aef0f59237de",0.869543254375458,34.3812675476074
"01fc2a6821064f528ca01e20dbea8db2",2.50530576705933,32.3839073181152
"020fd884bebf40b0a97f2156b8eda1b6",1.66368937492371,33.967887878418
"021babeee5f646108cbe9bb3b2a4c485",0.818064451217651,33.7353515625
"02257a7aa9a94ca9b464e910e2bd642d",-0.141840443015099,30.5752353668213
"023400859c2e49d9a0701040d93fa0f2",0.674982845783234,33.5198974609375
"024a80a27283471e857285cf751564ae",-0.279801934957504,31.4051513671875
"02617e359bfc48cbaa6ff204cb915790",0.213034510612488,31.0526390075684
"02931fcf3f8c4454919998cd30c933d3",0.363184720277786,32.6816177368164
"02a50a54fb3a4c9f989e246cb0c9200e",3.04226469993591,30.8659210205078
